candidateId,value,universidad_homologada
63200f70e5ee99003f13475f,Instituto De Formación Bancaria - Ifb,No
63200f70e5ee99003f1338fb,Instituto De Formación Bancaria - Ifb,No
63200f70e5ee99003f13563b,Certus,No
63200f70e5ee99003f133607,Upn,Si
63200f70e5ee99003f133607,Icpna,No
63200f71e5ee99003f136307,Icpna,No
63200f71e5ee99003f136307,Instituto Superior Tecnologico Publico Julio Cesar Tello,No
63200f70e5ee99003f134c57,Ibp,No
63200f70e5ee99003f134c57,Fe Y Alegría 11,No
63200f70e5ee99003f13551b,Universidad Privada Del Norte - Unp,Si
63200f70e5ee99003f135587,Universidad Cesar Vallejo,Si
63200f71e5ee99003f136787,Certus,No
63200f70e5ee99003f134cd5,Sise,No
63200f70e5ee99003f134255,Ifb Certus,No
63200f70e5ee99003f134855,Universidad Privada Del Norte,Si
63200ecb1c56340008d775ef,Universidad Privada San Juan Bautista - Upsjb,Si
63200f70e5ee99003f1338f5,Idat,No
63200f71e5ee99003f135fb3,Universidad Privada Del Norte,Si
63200f71e5ee99003f135a97,Certus,No
63200f70e5ee99003f1358d5,Certus,No
63200f71e5ee99003f136841,Universidad San Martin De Porres,Si
63200f71e5ee99003f135f53,Universidad Peruana De Ciencias Aplicadas - Upc,Si
63200f71e5ee99003f135f53,Instituto De Formacion Bancaria Certus,No
63200f70e5ee99003f13569b,Certus,No
63200f70e5ee99003f133de7,Universidad Particular San Juan Bautista,Si
63200f70e5ee99003f133de7,I.e.t. Republica Del Ecuador,No
63200f70e5ee99003f134f93,Ifb,No
63200f70e5ee99003f133931,Certus,No
63200f70e5ee99003f135407,Universidad Privada Del Norte,Si
63200f70e5ee99003f135407,Icpna,No
63200f70e5ee99003f13383b,Antenor Orrego Espinoza,No
63200f70e5ee99003f134885,Instituto Certus,No
63200f70e5ee99003f134a89,Universidad Tecnologica Del Peru,Si
63200f70e5ee99003f1358b7,Instituto De Formación Bancaria - Ifb,No
63201b721c56340008d77bcf,Cibertec,No
63200f70e5ee99003f1357cd,Instituto Sise,No
63200f70e5ee99003f134405,Instituto Sise,No
63200f70e5ee99003f134f51,Universidad Autónoma Del Perú - Ua,Si
63200f71e5ee99003f13602b,Universidad Privada Del Norte - Upn,Si
63200f71e5ee99003f13602b,Universidad De San Martin De Porres - Usmp,Si
63200f71e5ee99003f136517,Británico,No
63200f71e5ee99003f136517,Academia Cesar Vallejo,No
63200f71e5ee99003f136517,6069 Pachacutec,No
63200f71e5ee99003f135dcd,Cibertec,No
63200f70e5ee99003f1354a3,Universidad Tecnológica Del Perú,Si
63200f70e5ee99003f1354a3,Institucion De Formación Bancaria- Certus,No
63200f71e5ee99003f136457,Instituto Adex,No
63200f70e5ee99003f13589f,Utp,Si
63200f71e5ee99003f1361f9,Universidad Tecnológica Del Perú,Si
63200f70e5ee99003f134465,Certus,No
63200f71e5ee99003f136997,Ifb Certus,No
63200f71e5ee99003f136997,I.e 6066 Villa El Salvador,No
63200f71e5ee99003f136007,Universidad Privada San Juan Bautista,Si
63200f71e5ee99003f136007,Cesca,No
63200f71e5ee99003f1361cf,Universidad Cesar Vallejo,Si
63200f71e5ee99003f136631,Certus,No
63200f70e5ee99003f135449,Glorioso 10 De Octubre,No
63200f70e5ee99003f135479,Universidad Tecnológica Del Perú - Utp,No
63200f70e5ee99003f135479,Instituto Idat,No
63200f70e5ee99003f135479,Instituto De Formación Bancaria - Ifb,No
63200f70e5ee99003f135479,Instituto Sise,No
63200f70e5ee99003f135683,Certus,No
63200f70e5ee99003f135683,Trilce,No
63200f70e5ee99003f1337f9,Cesar Vallejo,No
6312a4a8e5ee99003f085a1c,Ifb Certus,No
63200f70e5ee99003f1351f1,Netzun,No
63200f70e5ee99003f1351f1,Instituto Nacional De Estadística E Informática - Inei,No
63200f70e5ee99003f134591,Universidad De Piura - Campus Lima,No
63200f70e5ee99003f13547f,Cibertec,No
63200f70e5ee99003f134207,Senati,No
63200f70e5ee99003f134747,Rey Juan Carlos De Borbon,No
63200f70e5ee99003f13588d,Certus,No
63200f71e5ee99003f136163,Ifb Certus,No
63200f70e5ee99003f1338a1,Unefa,No
63200f70e5ee99003f134a7d,Universidad Naciónal Federico Villarreal,Si
63200f70e5ee99003f134aad,Universidad De Ciencias Aplicadas,Si
63200f70e5ee99003f133d6f,Cibertec,No
63200f70e5ee99003f134879,Arturo Sabroso Y Montoya,No
63200f70e5ee99003f134597,Universidad Privada San Juan Bautista,Si
63200f71e5ee99003f135eed,Instituto San Ignacio De Loyola,No
63200f71e5ee99003f1363f7,Universidad Nacional De La Amazonia Peruana,Si
63200f71e5ee99003f1363f7,Virgen De Loreto,No
63200f71e5ee99003f135da3,Científica Del Sur,No
63200f71e5ee99003f135da3,Excel Financiero,No
6320880a67f467000868f69e,Certus,No
6320880a67f467000868f69e,Isil,No
63200f70e5ee99003f134075,Upc Universidad Peruana De Ciencias Aplicadas,Si
63200f70e5ee99003f134075,Upc,Si
63200f70e5ee99003f135125,Universidad Privada Del Norte,Si
63200f71e5ee99003f135a8b,Universidad Nacional De La Amazonia Peruana - Unap,Si
63208db4bac1bc000909ad30,Instituto San Ignacio De Loyola,No
63200f71e5ee99003f136247,Camara De Comercio,No
63200f71e5ee99003f136247,Universidad Peruana De Ciencias Aplicadas - Upc,Si
63200f71e5ee99003f136247,Ricardo Palma N°5099,No
63200f71e5ee99003f136247,Instituto Cibertec,No
63200f70e5ee99003f1341bf,Santa Rosa De Lima,No
63200f71e5ee99003f135b7b,Instituto Superior Sise,No
63200f71e5ee99003f135b7b,Instituto Superior Sise,No
6320921667f467000868fe64,Sede Principal - Surco,No
6312a4a8e5ee99003f085f98,Ifb Certus,No
6312a4a8e5ee99003f085f98,Ifb Certus,No
63200f71e5ee99003f135ad9,Universidad Enrique Guzman Y Valle,No
63200f70e5ee99003f133ee3,Ifb Certus,No
63200f70e5ee99003f13577f,Mercedes Indacochea,No
63200f70e5ee99003f13373f,Instituto Idat,No
63200f70e5ee99003f134453,Ciencias De La Comunicación,No
63200f71e5ee99003f135d1f,Universidad Tecnologica Del Perú,Si
63200f70e5ee99003f133feb,Sise,No
63200f70e5ee99003f1350a7,Idat,No
63200f70e5ee99003f1350a7,Liceo Naval German Astete,No
63200f70e5ee99003f13489d,Universidad Autónoma Del Perú,Si
63200f70e5ee99003f135695,Zegel Ipae,No
63200f70e5ee99003f1339e5,Certus,No
63200f71e5ee99003f135ff5,Brigida Silva De Ochoa,No
63200f71e5ee99003f135ff5,Universidad Autonoma Del Perú,Si
6312a4a8e5ee99003f085b30,San Ignacio De Loyola,No
63200f70e5ee99003f134711,Ifb Certus,No
63200f70e5ee99003f134039,Instituto Sise,No
63200f71e5ee99003f13676f,Universidad Privada Del Norte,Si
63200f71e5ee99003f13676f,Instituto Telesup,No
6320b286844cb4003f31f6a5,Educación Secundaria-culminado,No
6320b286844cb4003f31fecd,Universidad San Martín,No
6320b286844cb4003f3202ff,Idat,No
6320b286844cb4003f31f8a3,Instituto De Formación Bancaria - Ifb,No
6320b286844cb4003f31f747,Instituto De Formación Bancaria - Ifb,No
6320b286844cb4003f31f747,Instituto De Formación Bancaria - Ifb,No
6320b286844cb4003f32001d,Mercedes Cabello De Carbonera,No
63200f70e5ee99003f1346c9,Ipae,No
6320b286844cb4003f31ff21,Universidad Privada Del Norte,Si
6320b286844cb4003f31fa2f,Universidad Tecnológica Del Perú,Si
6320b286844cb4003f31ffab,Jorge Basadre,No
6320b286844cb4003f31f873,Administracion Bancaria,No
6320b286844cb4003f31ffe7,Certus,No
6320b286844cb4003f31ffe7,Miguel Grau Seminario,No
6320b286844cb4003f31ffe7,"I.e ,héroes Del Cenepa",No
6320b286844cb4003f320191,Instituto Superior Sise,No
6320b286844cb4003f320191,Instituto Superior Sise,No
6320b286844cb4003f31ff45,Columbia_turismo Y Hoteleria,No
6320b286844cb4003f31ff45,Ifb_certus,No
63200f71e5ee99003f13649f,Instituto De Formación Bancaria - Ifb,No
63200f71e5ee99003f13649f,Instituto Sise,No
63200f71e5ee99003f13649f,Británico,No
63200f70e5ee99003f1344ef,Universidad De San Martin De Porres - Usmp,Si
6320b286844cb4003f31f8b5,Universidad Privada Del Norte,Si
6320b286844cb4003f31f8b5,Cruz Saco,No
6320b286844cb4003f320365,Instituto De Formación Bancaria - Ifb,No
6320b286844cb4003f320365,Instituto De Formación Bancaria - Ifb,No
6320b286844cb4003f31fce7,Cepeban,No
6320b286844cb4003f31fce7,Eiger,No
6320b286844cb4003f31fed9,Upla,Si
6320b286844cb4003f31fed9,Universidad Inca Garcilazo De La Vega,No
6320b286844cb4003f31fed9,Sise,No
63200f71e5ee99003f13656b,Cámara Nacional De Comercio Del Perú,No
63200f71e5ee99003f13656b,Cámara Latinoamericana De Comercio,No
63200f71e5ee99003f13656b,"Instituto Peruano De Seguridad, Salud Y Medio Ambiente",No
63200f71e5ee99003f13656b,Colegio De Ingenieros Del Perú.,No
63200f71e5ee99003f13656b,Zegel Ipae.,No
63200f71e5ee99003f13656b,Colegio Corazón Inmaculado School.,No
6320b286844cb4003f32018b,Universidad Privada César Vallejo,No
6320b286844cb4003f31fec7,Sise,No
6320b286844cb4003f31fec7,Ie. Gran Bretaña,No
63200f70e5ee99003f134489,Centro Peruano De  Estudios Bancarios - Cepeban,No
63200f70e5ee99003f134a0b,Universidad Cesar Vallejo,Si
6320b286844cb4003f31f5cd,Administración,No
63200f70e5ee99003f135461,Universidad De San Martin De Porres,Si
6320c4068ddb2700086abe3b,Instituto De Formación Bancaria - Ifb,No
6320c48e756c7c0009657910,Universidad Nacional José Faustino Sánchez Carrión,Si
6320b286844cb4003f31fa95,Certus,No
63200f70e5ee99003f1345c7,Idat,No
63200f70e5ee99003f133a57,"Instituto ""sise""",No
63200f70e5ee99003f133a57,"Institución ""santa Teresa""",No
63200f70e5ee99003f133a57,"""antenor Orrego Espinoza""",No
63200f70e5ee99003f133a57,Juan Pablo 2 - 7075,No
63200f70e5ee99003f1353b3,Instituto Certus,No
63200f70e5ee99003f1353b3,Técnico En Ofimática Del Centro Peruano De Capacitación Y Gestión Empresarial.,No
63200f70e5ee99003f1353b3,Instituto Sise,No
63200f70e5ee99003f134b01,I.e.s.t.p.p Nuestra Señora De Montserrat- Técnico En Contabilidad,No
63200f70e5ee99003f134b01,Ifb-cajero Bancario,No
63200f70e5ee99003f134c93,Universidad Nacional Federico Villarreal,Si
63200f70e5ee99003f134c81,Idat,No
63200f70e5ee99003f134c81,Grupo Educativo Discovery,No
63200f70e5ee99003f1337b7,Certus,No
63200f70e5ee99003f1337b7,Instituto Daniel Alcides Carrion,No
6312a4a8e5ee99003f0867d8,Certus,No
6312a4a8e5ee99003f0867d8,Certus,No
6312a4a8e5ee99003f0867d8,Computron,No
6320d679469d5700083e544c,Ipae,No
6320d679469d5700083e544c,Trilce  Chorrillos,No
6320b286844cb4003f31fa11,Universidad Cesar Vallejo,Si
6320b286844cb4003f320077,Universidad Privada Del Norte - Unp,Si
6320b286844cb4003f320077,Tec-centrium,No
6320d87467f4670008692c79,Universidad Tecnológica Del Perú,Si
6320d87467f4670008692c79,Certus,No
6320dec367f4670008692ffa,Universidad Cesar Vallejo,Si
6320dec367f4670008692ffa,Niño Jesús De Praga,No
6320e0c167f46700086930d1,Centro Peruano De Estudios Bancarios,No
63200f71e5ee99003f136271,Universidad Nacional Federico Villarreal,Si
63200f71e5ee99003f13617b,Administración  Bancaria  En El Instituto De Formación Bancaria (ifb),No
6320e1e667f467000869318d,Universidad Privada San Juan Bautista,Si
6320e1e667f467000869318d,I.e.p Gastón María,No
6320b286844cb4003f31f819,Universidad Privada Del Norte,Si
6320b286844cb4003f31fe07,Mártir Daniel Alcides Carrión 0142,No
6320b286844cb4003f31fd05,Universidad Católica Sedes Sapientiae - Ucss,Si
63200f70e5ee99003f1342cd,Universidad Privada San Juan Bautista,Si
6320ee168ddb2700086ad686,Universidad San Pedro,Si
63200f70e5ee99003f134ce7,Universidad Privada Del Norte,Si
63200f70e5ee99003f134ce7,Idat,No
63200f70e5ee99003f134ce7,Certus Ifb,No
63200f70e5ee99003f1344f5,Certus,No
63200f70e5ee99003f133bef,Universidad Tecnológica Del Perú,Si
63200f70e5ee99003f133bef,Universidad De San Martin De Porres - Usmp,Si
63200f70e5ee99003f133d1b,Instituto Cepeban,No
63200f70e5ee99003f133d1b,Coronel Francisco Bolognesi De Huamas,No
6320b286844cb4003f31fdd7,Instituto De Educación Superior Tecnológico Privado Palmer,No
6320b286844cb4003f31fdd7,I.e Francisco Bolognesi Cervantes 2053 Ugel P2,No
63200f70e5ee99003f1346b1,Universidad Privada Del Norte,Si
63200f70e5ee99003f1346b1,Instituto Idat,No
63200f70e5ee99003f1346b1,Lucie Rynning Antunez De Mayolo,No
6320b286844cb4003f32036b,Universidad Privada Del Norte - Upn,Si
6320b286844cb4003f32036b,Universidad Privada Del Norte - Upn,Si
632102c61c56340008d7de72,I.e.s.t.p Lurin,No
63200f71e5ee99003f136799,Certus,No
63210bff1c56340008d7e1b7,Escuela De Psicología Social Del Sur,No
63200f70e5ee99003f135503,Asociacion De Exportadores - Adex,No
63200f70e5ee99003f135503,Julio Cesar Tello Rojas N°6023,No
63200f70e5ee99003f133871,Universidad Privada Del Norte,Si
63200f70e5ee99003f1359a1,Ifb Certus,No
63200f70e5ee99003f13455b,Sise,No
63200f70e5ee99003f13455b,Británico,No
63200f71e5ee99003f135aa9,Instituto Superior Sise,No
63200f70e5ee99003f134f15,Certus,No
6320b286844cb4003f32015b,Tereza Gonsalez De Fanning,No
63212c338ddb2700086af6ca,Universidad Privada Del Norte,Si
63200f70e5ee99003f1357c1,Universidad Tecnológica Del Perú,Si
63200f70e5ee99003f134135,Ifb Certus,No
63200f70e5ee99003f1339d3,Tecnológico De Antioquia,No
63200f70e5ee99003f135899,Instituto De Formación Bancaria - Ifb,No
63215b348fcf7b000965b157,Idat,No
63200f70e5ee99003f1342a9,Instituto De Formación Bancaria Ifb,No
63200f70e5ee99003f133fd3,Universidad Privada Del Norte,Si
63200f70e5ee99003f133fd3,Ministerio De Economia Y Finanzas,No
63200f70e5ee99003f133fd3,Instituto Cibertec,No
63200f70e5ee99003f133fd3,Escuela De Comercio Exterior - Adex,No
63200f70e5ee99003f133fd3,Escuela De Comercio Exterior - Adex,No
63200f70e5ee99003f133fd3,Universidad Privada Del Norte - Upn,Si
6320b286844cb4003f31fa65,Certus,No
63218d7fae19100008c39ea1,Instituto Certus,No
63200f71e5ee99003f135a19,Isa Chiclayo- Lambayeque,No
6320b286844cb4003f320389,Instituto Sise,No
6321d5fb54294b00092651c8,Lima San Juan De Lurigancho,No
6321d5fb54294b00092651c8,Fe Y Alegría N25,No
63200f70e5ee99003f134987,Ifb Certus,No
63200f70e5ee99003f134987,Idat,No
6320b286844cb4003f31ff2d,Icpna,No
63200f71e5ee99003f135bb7,Instituto De Comercio Exterior - Adex,No
63200f71e5ee99003f135bb7,Instituto De Formación Bancaria - Ifb,No
6320b286844cb4003f31f729,María Negrón Ugarte,No
6321ff0de5ee99003f169e44,Ifb,No
63200f71e5ee99003f13699d,Ibe Innovación Bancaria Y Empresarial,No
63200f71e5ee99003f13699d,Centro De Formación Profesional Santa Rosa,No
63200f71e5ee99003f13699d,Jose Antonio Encinas,No
63200f71e5ee99003f13699d,Politécnico 5137,No
6320b286844cb4003f31feeb,C.n General Prado,No
63220f2d1076930008542d28,Certus,No
6321fddaf737840008623a62,Universidad Católica Sedes Sapientiae,Si
632215b38fcf7b000965c93b,Pontificia Universidad Católica De Perú,Si
6320b286844cb4003f32025d,Ifb Certus,No
63221fa18fcf7b000965cbae,Certus,No
63200f71e5ee99003f1365d7,Universidad De Ciencias Y Humanidades - Uch,No
63200f71e5ee99003f1365d7,Instituto Sise,No
6322233b54294b00092666e8,Zegel Ipae,No
63222504e5ee99003f17022f,Universidad Nacional Mayor De San Marcos,Si
63222504e5ee99003f16fd5b,Uap,Si
63222504e5ee99003f16fd5b,Cepeban,No
63222505e5ee99003f170445,Certus,No
63222504e5ee99003f16fb63,Iep. Santo Domingo Savio,No
63222504e5ee99003f16fb63,Iep. Santo Domingo Savio,No
63222504e5ee99003f170313,Certus,No
63222504e5ee99003f170313,Alas Peruanas,No
63222504e5ee99003f170319,Instituto Superior Sise,No
632225ca844cb4003f33e590,Nuestra Señora De Lourdes 2078,No
632225ca844cb4003f33eb2a,Idat Piura,No
63222504e5ee99003f16f62f,Karol Wojtyla,No
632225ca844cb4003f33dac2,Universidad Cesar Vallejo,Si
632225ca844cb4003f33dac2,Johannes Gutenberg,No
632225ca844cb4003f33e01a,Universidad Peruana De Ciencias Aplicadas,Si
63222504e5ee99003f16fa01,Hospital Militar Central,No
632225ca844cb4003f33e5cc,Instituto San Pablo/ Secretariado Médico,No
632225ca844cb4003f33e5cc,Eiger,No
632225ca844cb4003f33e932,Certus,No
632225ca844cb4003f33dd44,Universidad Nacional Agraria La Molina,Si
63222504e5ee99003f16fc65,Universidad Privada Del Norte,Si
632225ca844cb4003f33e458,Instituto De Formación Bancaria - Ifb,No
632225ca844cb4003f33e458,Instituto De Formación Bancaria - Ifb,No
632225ca844cb4003f33ebc6,Instituto De Educación Superior Tecnologico Publico Argentina,No
632225ca844cb4003f33da8c,Ifb Certus,No
632225ca844cb4003f33d9e4,Universidad Privada Del Norte,Si
632225ca844cb4003f33e91a,"Pnp""carlos Teodoro Puell Mendoza""",No
632225ca844cb4003f33dbee,Instituto Privado Alas Peruanas,No
632225ca844cb4003f33dbee,Universidad Privada Del Norte,Si
632225ca844cb4003f33dbee,Instituto De Formación Bancaria,No
632225ca844cb4003f33dbee,Eiger,No
632225ca844cb4003f33e24e,Ifb Certus,No
632225ca844cb4003f33e24e,Kerpen Horren,No
632225ca844cb4003f33e24e,Virgen De Las Mercedes,No
632225ca844cb4003f33e24e,Sise,No
63222504e5ee99003f16fa4f,Idat,No
63222504e5ee99003f16fa4f,Sise,No
63222504e5ee99003f16fa4f,Contabilidad,No
632225ca844cb4003f33e290,Universidad Cesar Vallejo,Si
632225ca844cb4003f33e290,Santo Domingo El Predicador,No
632225ca844cb4003f33da1a,Instituto Sise,No
632225ca844cb4003f33e812,Instituto Senati,No
632225ca844cb4003f33e812,"Idat, Cajero Bancario",No
632225ca844cb4003f33e812,Instituto De Profesiones Empresariales Inteci,No
632225ca844cb4003f33e812,Instituto Montalvo,No
632225ca844cb4003f33ec14,Certus Ifb,No
632225ca844cb4003f33ec14,Cepea,No
632225ca844cb4003f33dbd6,Universidad Privada Del Norte,Si
632225ca844cb4003f33dd98,Senati,No
632225ca844cb4003f33dd98,Esther Festini De Ramos Ocampo,No
632225ca844cb4003f33dd98,Aseanor Educación Adventista,No
63222504e5ee99003f16ff35,Meliton Carvajal,No
63222828e5ee99003f1728ff,San Juan Macias,No
63222828e5ee99003f172959,Universidad Privada Del Norte,Si
63222828e5ee99003f172959,I.e Raul Porras Barrenechea,No
63222828e5ee99003f17368b,Instituto Simon Bolivar,No
63222828e5ee99003f17332b,Universidad San Martin De Porres,Si
63222828e5ee99003f173373,Naciones Unidas,No
632225ca844cb4003f33dcb4,Utp,Si
632225ca844cb4003f33dcb4,Certus,No
632225ca844cb4003f33e45e,Cepeban,No
632225ca844cb4003f33e45e,Idat,No
632225ca844cb4003f33e45e,"Eiger ""escuela Internacional De Gerencia""",No
632225ca844cb4003f33e45e,"Ie. ""los Libertadores De Ayacucho"" Nº046",No
632225ca844cb4003f33e45e,"Ie. ""los Libertadores De Ayacucho"" Nº046",No
63222828e5ee99003f172abb,Instituto Formacion Bancaria,No
63222828e5ee99003f173139,Patrocinio De San José,No
63222828e5ee99003f172bab,Ctp Peru,No
63222828e5ee99003f172c3b,Instituto Arzobispo Loayza,No
63222828e5ee99003f172c3b,Uch,Si
63222828e5ee99003f1738d7,Instituto Universitario De Tecnología Jose Maria Carreño,No
63222828e5ee99003f1738d7,Uee Urbaneja Achelpohl,No
63222828e5ee99003f172ad9,Certus,No
63222828e5ee99003f172ad9,I. E. E. Hipólito Unanue,No
632225ca844cb4003f33e5d2,Administración Bancaria,No
632225ca844cb4003f33e5d2,Certificacion Para Cajeros,No
63222504e5ee99003f16fd91,Escuela De Aviación Comercial Columbia,No
63222504e5ee99003f16fd91,Instituto Superior Cibertec,No
63222504e5ee99003f16fd91,San Antonio De Padua,No
63222828e5ee99003f17297d,Instito Superior Privado Santa Rosa,No
63222828e5ee99003f17297d,Instituto De Educación Superior Maria Rosario Araoz Pinto,No
63222a52dd74a60009784b86,Universidad Peruana De Ciencias Aplicadas,Si
63222828e5ee99003f173a81,Universidad Cesar Vallejo,Si
632225ca844cb4003f33e1d6,Curso De Sap Fi,No
632225ca844cb4003f33e1d6,Universidad Inca Garcilaso De La Vega,No
632225ca844cb4003f33e1d6,Ist Cesca,No
632225ca844cb4003f33e1d6,Ist Metropolitano,No
63222828e5ee99003f1735a7,Heroinas Toledo,No
63222828e5ee99003f172ce9,Univ Privada San Juan Bautista,Si
63222828e5ee99003f172adf,Certus,No
63222828e5ee99003f172adf,Isabel Chimpu Ocllo,No
63222828e5ee99003f172adf,Leopoldo Pérez Salmon 5030,No
63222828e5ee99003f172adf,Martin Lutero,No
63222504e5ee99003f16fb9f,Instituto Superior Tecnológico Latino,No
63222504e5ee99003f16fb9f,La Inmaculada 7074,No
63222828e5ee99003f173835,Cibertec,No
63222828e5ee99003f1737a5,J.j Rouseau,No
632225ca844cb4003f33dd68,Universidad Privada Del Norte,Si
632225ca844cb4003f33e8c6,Instituto Superior Sise,No
63222828e5ee99003f173a09,Cesca,No
632225ca844cb4003f33e650,Universidad Privada Del Norte,Si
632225ca844cb4003f33e650,Instituto De Formación Bancaria - Ifb,No
632225ca844cb4003f33e650,Instituto Sise,No
632225ca844cb4003f33e650,Icpna,No
63222504e5ee99003f170235,Zegel Ipae,No
63222504e5ee99003f170235,Unmsm,Si
63222828e5ee99003f172aa9,San Antonio Marianistas,No
63222828e5ee99003f1737bd,Instituto Universitario De Tecnología Juan Pablo Pérez Alfonzo,No
63222504e5ee99003f1701c3,Cassy,No
63222504e5ee99003f1701c3,Ciunac,Si
63222504e5ee99003f1701c3,Jesus Es Mi Luz,No
63222828e5ee99003f1731c3,Barcia Bonifatti,No
63222828e5ee99003f1731c3,Julio Cesar Tello Rojas,No
632225ca844cb4003f33ea8e,Nuestra Señora De Guadalupe,No
632225ca844cb4003f33ea8e,Nuestra Señora De Guadalupe,No
63222828e5ee99003f172e7b,I.s.t.p Capeco,No
632225ca844cb4003f33ea58,Idat,No
632225ca844cb4003f33ea58,Amauta,No
632225ca844cb4003f33deb8,Cibertec,No
632225ca844cb4003f33dfd2,Instituto Sise,No
632225ca844cb4003f33dfd2,Instituto Superior Tecnologico Paul Muller,No
632225ca844cb4003f33dfd2,Jose Maria Eguren,No
63222828e5ee99003f173955,Cibertec,No
63222828e5ee99003f173955,I.e.p César Vallejo Mendoza,No
632231213f580700080c4146,Instituto Microsystems,No
63222504e5ee99003f16fd1f,Universidad Tecnológica Del Perú,Si
632231c23f580700080c4167,Universida Nacional Del Callao,Si
632225ca844cb4003f33dff0,Instituto Certus,No
63222828e5ee99003f17372d,Escuela Técnica Agropecuaria Smurfit Cartón De Venezuela,No
632225ca844cb4003f33e3c2,Universidad Privada Del Norte,Si
632225ca844cb4003f33deee,Instituto Superior Sise,No
63222828e5ee99003f173421,Columbia,No
63222828e5ee99003f173421,Icpna,No
632225ca844cb4003f33e30e,Montalvo,No
632225ca844cb4003f33e30e,I.t.kumamoto,No
63222828e5ee99003f1735e3,Universidad Privada Antenor Orrego - Upao,Si
63222504e5ee99003f170181,Nicolas Copernico,No
63222828e5ee99003f173649,Instituto Sise,No
63222828e5ee99003f173649,Britanico,No
63222828e5ee99003f173649,Cecitel,No
63222828e5ee99003f173649,Nuestra Señora De Belen,No
63222828e5ee99003f173649,Nuestra Señora De Belen,No
63222828e5ee99003f173553,Idat,No
63222828e5ee99003f173553,Tecnosur,No
632225ca844cb4003f33e716,Universidad De Ciencias Y Humanidades,Si
632225ca844cb4003f33e716,I.e.p San Juan Bautisa,No
6321ff0de5ee99003f169e2c,Instituto Daniel Alcides Carrion,No
63222504e5ee99003f1700c1,Universidad Cesar Vallejo,Si
63222504e5ee99003f1700c1,Instituto Tecnológico Idat,No
6322355e107693000854451b,Universidad De Ciencias Aplicadas,Si
6322355e107693000854451b,Instituto Norbert Wiener,No
63222828e5ee99003f173205,Cesar Vallejo,No
63222828e5ee99003f173325,Senati,No
63222828e5ee99003f173325,Virgen De Fátima 5051,No
63222828e5ee99003f1728e1,I.e.p.s José Olaya Balandra,No
63222828e5ee99003f172eff,Erca Consulting,No
63222828e5ee99003f172eff,Juan Pablo Vizcardo Y Guzmán,No
63222828e5ee99003f172eff,Cesca,No
632225ca844cb4003f33eb24,Ie. Emblematica San Juan,No
632225ca844cb4003f33dad4,Uap,Si
632225ca844cb4003f33dad4,Jose Hector Rodriguez Trigoso,No
632225ca844cb4003f33e84e,Sise,No
632225ca844cb4003f33e84e,Sise,No
63222504e5ee99003f16fde5,Universidad Privada Del Norte,Si
63222828e5ee99003f172ef3,Ezel Computacion Basico,No
63222828e5ee99003f172ef3,Albert Eistein Lince,No
63222828e5ee99003f172f41,Universidad San Martín De Porres,Si
632225ca844cb4003f33db5e,Instituto Ricardo Palma,No
632225ca844cb4003f33db5e,Secundaria,No
632225ca844cb4003f33db5e,Secundaria,No
63222504e5ee99003f16fcd7,Ifb - Certus,No
63222504e5ee99003f16fcd7,Universidad Peruana De Ciencias Aplicadas - Upc,Si
63222828e5ee99003f1738c5,Universidad Nacional Del Callao,Si
632225ca844cb4003f33e212,Cepeban,No
6312a4a8e5ee99003f086220,Universidad Cesar Vallejo,Si
632225ca844cb4003f33db40,Icpna,No
632225ca844cb4003f33db40,Universidad De San Martin De Porres,Si
63200f71e5ee99003f135b9f,Instituto Adex,No
63222828e5ee99003f1739af,Instituto Superior Cimas,No
632225ca844cb4003f33e044,Instituto Certus,No
632225ca844cb4003f33dc24,Zegel Ipae,No
63222828e5ee99003f1738bf,"Colegio Trilce, Callao",No
632244c81076930008544ac1,Certus,No
632244c81076930008544ac1,Universidad De San Martín De Porres,Si
63222828e5ee99003f17317b,Certus,No
63222828e5ee99003f17317b,Jean Jacques Rousseau,No
63222828e5ee99003f172fe3,Universidad Privada Del Norte,Si
632225ca844cb4003f33e8a2,Instituto Superior Privado Libertador. Auxiliar En Educación Inicial Y Especial,No
632225ca844cb4003f33e284,Isam,No
632225ca844cb4003f33eb9c,Certus,No
63222828e5ee99003f1733df,Certus,No
63222828e5ee99003f1733df,Cibertec,No
63222828e5ee99003f1733df,Universidad Cesar Vallejo,Si
63222828e5ee99003f1733df,Universidad Nacional Del Callao,Si
632225ca844cb4003f33dfd8,Universidad Tecnologica Del Peru,Si
63222504e5ee99003f16fa6d,Universidad Católica Sedes Sapientiae,Si
63222828e5ee99003f172ea5,Ramon Castila,No
63222828e5ee99003f1735ef,José Olaya Balandra,No
632225ca844cb4003f33e4e8,Instituto El Buen Pastor,No
632225ca844cb4003f33e4e8,2048 Jose Carlos Mariategui,No
632225ca844cb4003f33e4e8,2049 San Felipe,No
63222504e5ee99003f16fd13,Universidad Del Callao,Si
632225ca844cb4003f33e1ac,Ifb Certus Cajero Bancario,No
632225ca844cb4003f33e1ac,Istp Manuel Arevalo Cáceres,No
63222828e5ee99003f172d97,Nacional Callao,No
63222828e5ee99003f172a55,Cibertec,No
63222828e5ee99003f172a55,Bethel,No
632225ca844cb4003f33ea70,Iestp Argentina,No
632225ca844cb4003f33ea70,Escuela Adex,No
632225ca844cb4003f33ea70,Universidad Inca Garcilazo De La Vega,No
